,CC0101EN,CL0101EN,ML0120ENv3,BD0211EN,DS0101EN,ST0101EN,DS0301EN,DS0105EN,BD0141EN,CO0201EN,CB0103EN,DV0101EN,DS0103EN,BD0123EN,BC0101EN,TA0105EN,ML0151EN,BD0101EN,BD0111EN,BC0201EN,ML0122ENv1,BD0131EN,BD0121EN,PY0101EN,BD0145EN,ML0101EN,CO0301EN,ML0101ENv3,DB0151EN,CO0101EN,RP0101EN,SC0101EN,PA0101EN,LB0101ENv1,ML0103EN,CC0150EN,DS0110EN,DA0101EN,ML0122EN,ML0115EN,ML0111EN,ML0109EN,BD0223EN,BC0202EN,CC0103EN,COM001EN,DB0101EN,CNSC02EN,DV0151EN,RP0105EN,LB0109ENv1,SC0105EN,RP0103,WA0101EN,RAVSCTEST1,RP0151EN,CO0401EN,SC0103EN,LB0111EN,DS0132EN,CB0105ENv1,CC0201EN,ML0120ENv2,BD0143EN,LB0105ENv1,ML0201EN,BD0115EN,BD0221EN,ML0120EN,BD0137EN,DAI101EN,RP0103EN,BD0212EN,BD0135EN,CC0250EN,TA0105,DS0321EN,BD0133EN,LB0107ENv1,ML0122ENv3,SECM03EN,TMP0105EN,BD0151EN,PA0109EN,DJ0101EN,CP0101EN,CB0101EN,EE0101EN,CC0210EN,AI0111EN,DW0101EN,HCC105EN,LB0103ENv1,SW0101EN,DS0201EN,HCC104EN,SW0201EN,TA0106EN,DE0205EN,IT0101EN,OS0101EN,BD0153EN,WA0103EN,DP0101EN,TMP0106,CB0201EN,GPXX0T0FEN,DB0111EN,PHPM002EN,TMP107,DA0201EN,ST0201EN,DX0106EN,CC0271EN,DX0107EN,BENTEST4,PA0107EN,PA0103EN,DA0151EN,ST0301EN,TMP0101EN,DB0113EN,DX0108EN,DS0107,DB0115EN,GPXX0QR3EN
ML0120EN,0.15195615689824438,0.12051705724957334,0.7865546344195122,0.03431795705159798,0.1582359610388204,0.13473491075020982,0.09011362800599652,0.0848916797692369,0.07287848891336118,0.08345238238741773,0.08158810592478705,0.1285039806551628,0.09011362800599652,0.07712452387300983,0.13473491075020982,0.07546625494686027,0.4148902705783963,0.17847367506760836,0.08726319254219388,0.08075690961705775,0.3197316875894664,0.07287848891336118,0.08036962648426535,0.12051705724957334,0.07287848891336118,0.5955403022615027,0.08158810592478705,0.40189489130769046,0.0763417707476427,0.1399219920802853,0.1444054184482397,0.13473491075020982,0.1399219920802853,0.11569244763161954,0.46650065233117965,0.07123237439904635,0.07276046546368983,0.13473491075020982,0.383624677277859,0.383624677277859,0.4148902705783963,0.383624677277859,0.03103126106257592,0.02689938421444024,0.08725831311221134,0.026715355302274663,0.1444054184482397,0.0328830820003181,0.0703211007917995,0.07949250669635743,0.06200207523841904,0.07546625494686027,0.047772917980435335,0.1285039806551628,0.0,0.0763417707476427,0.06507636289362598,0.07906392744636226,0.07774961075785801,0.06916309537740338,0.06495001063716213,0.08955030990565045,0.740648386100367,0.07287848891336118,0.0669196275156968,0.4813092730051182,0.08036962648426535,0.032107724798235524,1.0000000000000002,0.07287848891336118,0.026715355302274663,0.08373103497676779,0.029588218193418808,0.07287848891336118,0.02901832365435869,0.04289296418731581,0.0300002384495285,0.07287848891336118,0.06319716851667401,0.30174176779058964,0.032292092240074226,0.07765189613892828,0.08726319254219388,0.07024360137987153,0.12051705724957334,0.12051705724957334,0.1399219920802853,0.12051705724957334,0.02901832365435869,0.06705785167400753,0.12051705724957334,0.027763183149919185,0.06938990636092807,0.1285039806551628,0.09264476118039552,0.027763183149919185,0.07746656751828228,0.06861333404879728,0.0282937169251652,0.12051705724957334,0.12051705724957334,0.07287848891336118,0.07596846868331461,0.12051705724957334,0.039836806024034055,0.08345238238741773,0.027763183149919185,0.0763417707476427,0.026715355302274663,0.0,0.08075690961705775,0.08075690961705775,0.06861333404879728,0.02782800993366044,0.07024360137987153,0.0,0.07199588553755559,0.08158810592478705,0.07275471273172131,0.07906392744636226,0.1399219920802853,0.06614830875279595,0.06377367406329032,0.04417808334369499,0.07159726045635155,0.027763183149919185
BD0137EN,0.14094656497925087,0.1117853043105708,0.05732291320429526,0.2715373591322784,0.14677138208718404,0.12497303986007444,0.08358467721560267,0.07874107178694215,0.29197558390739475,0.07740605498938727,0.07567684987560291,0.1191935557545978,0.08358467721560267,0.30898661905808844,0.12497303986007444,0.06999854184079622,0.07881812035441282,0.5179514434418628,0.3496055142748621,0.0749058757552431,0.06074051965213356,0.29197558390739475,0.3219875846912691,0.1117853043105708,0.29197558390739475,0.15827686503426597,0.07567684987560291,0.10681168550291792,0.0708106243995041,0.12978430457395973,0.13394289583343552,0.12497303986007444,0.12978430457395973,0.10731024935460867,0.08862272067646215,0.06607141620187626,0.0674887933646931,0.12497303986007444,0.07287848891336118,0.07287848891336118,0.07881812035441282,0.07287848891336118,0.24553171002595592,0.024950458622228028,0.08093623680734327,0.02477976305084703,0.13394289583343552,0.030500622998642167,0.06522616657646158,0.07373308189114335,0.05750987459028846,0.06999854184079622,0.04431165426805846,0.1191935557545978,0.0,0.0708106243995041,0.060361422652600236,0.07333555424671459,0.07211646298828256,0.06415206146141972,0.06024422492340339,0.08306217287714679,0.05397733519511445,0.29197558390739475,0.06207113828460739,0.09143596487458269,0.3219875846912691,0.2540491203002096,0.07287848891336118,1.0000000000000002,0.02477976305084703,0.07766451852316672,0.2341137794884112,0.29197558390739475,0.026915875763275865,0.0397852649565793,0.027826648451309593,0.29197558390739475,0.05861838046354918,0.05732291320429526,0.029952451879126,0.07202582803036094,0.3496055142748621,0.06515428218479145,0.1117853043105708,0.1117853043105708,0.12978430457395973,0.1117853043105708,0.026915875763275865,0.06219934776758407,0.1117853043105708,0.02575167323092611,0.0643624394393833,0.1191935557545978,0.08593242365588323,0.02575167323092611,0.07185392691752951,0.06364213167372874,0.0262437685481068,0.1117853043105708,0.1117853043105708,0.29197558390739475,0.07046436897464532,0.1117853043105708,0.03695053286055565,0.07740605498938727,0.02575167323092611,0.0708106243995041,0.02477976305084703,0.0,0.0749058757552431,0.0749058757552431,0.06364213167372874,0.025811803157040927,0.06515428218479145,0.0,0.0667796091075993,0.07567684987560291,0.0674834574321007,0.07333555424671459,0.12978430457395973,0.06135570343580611,0.059153116785825785,0.040977274114865486,0.0664098653798219,0.02575167323092611
DAI101EN,0.03313666920930426,0.026280829560806275,0.021013086523168016,0.026472610961370213,0.03450608915748599,0.02938127851880689,0.030639965001131916,0.02886442544343715,0.02477976305084703,0.02837504306719739,0.027741161524178874,0.028022516401888294,0.030639965001131916,0.02622347767466131,0.02938127851880689,0.025659641737922574,0.02889266944089376,0.03891927286134545,0.02967077482666589,0.027458542498162066,0.022265892006633606,0.02477976305084703,0.02732686051068845,0.026280829560806275,0.02477976305084703,0.0372110389557792,0.027741161524178874,0.025111527128876637,0.025957330046422665,0.030512411351493414,0.03149010004480949,0.02938127851880689,0.030512411351493414,0.025228739956557996,0.032486780475656486,0.024220059793720314,0.024739633334096504,0.02938127851880689,0.026715355302274663,0.026715355302274663,0.02889266944089376,0.026715355302274663,0.023937278682270413,0.020749980319010316,0.029669115748375528,0.020608021816350075,0.03149010004480949,0.02536575926406209,0.023910213302680793,0.027028626822865887,0.021081621696290936,0.025659641737922574,0.0,0.028022516401888294,0.0,0.025957330046422665,0.02212692492337535,0.02688290354537017,0.02643601645151691,0.023516474351610514,0.022083963289252613,0.03044842852367526,0.01978668478872761,0.02477976305084703,0.022753662130141863,0.03351804250407478,0.02732686051068845,0.024767654617682135,0.026715355302274663,0.02477976305084703,1.0,0.028469789064823777,0.02282412639239665,0.02477976305084703,0.02238451408100921,0.0,0.02314195568310287,0.02477976305084703,0.021487971069067094,0.021013086523168016,0.024909874259556524,0.026402792037292826,0.02967077482666589,0.023883862357528263,0.026280829560806275,0.026280829560806275,0.030512411351493414,0.026280829560806275,0.02238451408100921,0.02280066038630651,0.026280829560806275,0.021416308245623163,0.023593593437267635,0.028022516401888294,0.031500587679331365,0.021416308245623163,0.026339777567939496,0.023329547376854314,0.021825557963280843,0.026280829560806275,0.026280829560806275,0.02477976305084703,0.025830401828804993,0.026280829560806275,0.0,0.02837504306719739,0.021416308245623163,0.025957330046422665,0.020608021816350075,0.0,0.027458542498162066,0.027458542498162066,0.023329547376854314,0.021466315133366477,0.023883862357528263,0.0,0.02447966486211619,0.027741161524178874,0.024737677320227386,0.02688290354537017,0.030512411351493414,0.022491402354090834,0.021683991473107497,0.0,0.024344126444599004,0.021416308245623163
RP0103EN,0.16193532464926397,0.12843157651421935,0.06585903360571896,0.03657166402392889,0.16862753207932515,0.14358313581551835,0.4536874810470398,0.09046663198160651,0.07766451852316672,0.08893281398074857,0.4107647542273245,0.1369430120561107,0.4536874810470398,0.08218939638068756,0.14358313581551835,0.08042222667599679,0.09055515407357068,0.19019428434725255,0.09299388522779006,0.08606032584297746,0.06978556569066609,0.07766451852316672,0.08564760929946869,0.12843157651421935,0.07766451852316672,0.1818463296893028,0.4107647542273245,0.12271732177933088,0.08135523879165724,0.14911085984008937,0.7937015270484711,0.14358313581551835,0.14911085984008937,0.1232901282127038,0.48103336935222535,0.07591030142708724,0.07753874431283608,0.14358313581551835,0.08373103497676779,0.08373103497676779,0.09055515407357068,0.08373103497676779,0.0330691262336232,0.028665903406254106,0.43931206802214984,0.028469789064823777,0.15388871892296901,0.03504255877407888,0.07493918324111837,0.6338779144152409,0.06607383595114782,0.08042222667599679,0.9801373644227165,0.1369430120561107,0.0,0.6087537610195859,0.06935001626310801,0.39805648577858893,0.0828555335724808,0.0737051300342357,0.06921536628190099,0.09543120070300519,0.06201525592205644,0.07766451852316672,0.07131433058299055,0.10505195822802765,0.08564760929946869,0.034216282808686674,0.08373103497676779,0.07766451852316672,0.028469789064823777,1.0,0.031531316774173375,0.07766451852316672,0.030923996484674733,0.04570980355533385,0.3021031633792441,0.07766451852316672,0.06734741263241364,0.06585903360571896,0.3251821892773685,0.08275140190146227,0.09299388522779006,0.07485659433727364,0.12843157651421935,0.12843157651421935,0.14911085984008937,0.12843157651421935,0.030923996484674733,0.07146163211000542,0.12843157651421935,0.029586429194111065,0.34935150790826586,0.1369430120561107,0.09872886880685655,0.029586429194111065,0.08255390249792573,0.07311926513053818,0.0301518038448361,0.12843157651421935,0.12843157651421935,0.07766451852316672,0.3824720406733645,0.12843157651421935,0.04245294332372156,0.08893281398074857,0.029586429194111065,0.08135523879165724,0.028469789064823777,0.0,0.08606032584297746,0.08606032584297746,0.07311926513053818,0.029655513241019,0.07485659433727364,0.0,0.07672395338177977,0.4107647542273245,0.07753261379112536,0.39805648577858893,0.14911085984008937,0.07049235826658053,0.06796177808333728,0.047079318236733746,0.07629915004866217,0.029586429194111065
BD0212EN,0.03670005461932063,0.029106965284604637,0.02327275014424928,0.46315359909220255,0.03821673653377645,0.03254082417320678,0.03393486478598383,0.03196839077694656,0.2341137794884112,0.2597829299069852,0.030724335530225633,0.03103594619073368,0.03393486478598383,0.24775367936922532,0.03254082417320678,0.028418977397690295,0.031999672021382396,0.36770077445106486,0.28032298859221405,0.25139206323863966,0.02466027733897595,0.2341137794884112,0.25817819898367445,0.029106965284604637,0.2341137794884112,0.041212565858469316,0.030724335530225633,0.027811920726949674,0.028748677921073586,0.03379359452496097,0.03487641996582686,0.03254082417320678,0.03379359452496097,0.0279417381552138,0.03598027944002598,0.0268245885456455,0.027400034954882246,0.03254082417320678,0.029588218193418808,0.029588218193418808,0.031999672021382396,0.029588218193418808,0.41879649840148436,0.3569645526200707,0.03285961427187115,0.02282412639239665,0.03487641996582686,0.23223193865566732,0.02648142239720345,0.029935177685447272,0.023348655316886534,0.028418977397690295,0.0,0.03103594619073368,0.0,0.028748677921073586,0.024506366289146188,0.029773783907164404,0.029278840355370157,0.026045342327756522,0.02445878473202345,0.27876546140252434,0.021914466052541152,0.2341137794884112,0.025200500318580652,0.30686879543529244,0.25817819898367445,0.4333244043812422,0.029588218193418808,0.2341137794884112,0.02282412639239665,0.031531316774173375,1.0000000000000002,0.2341137794884112,0.2049376502702556,0.0,0.025630549413496864,0.2341137794884112,0.02379870188255718,0.02327275014424928,0.0275885829113278,0.029242043119986693,0.28032298859221405,0.026452237776375686,0.029106965284604637,0.029106965284604637,0.03379359452496097,0.029106965284604637,0.2049376502702556,0.025252552580000188,0.029106965284604637,0.02371933272454209,0.026130754492688712,0.03103594619073368,0.28839832742276256,0.02371933272454209,0.24114939926233758,0.025838313970740767,0.1998202216337939,0.029106965284604637,0.029106965284604637,0.2341137794884112,0.028608100348539726,0.029106965284604637,0.0,0.2597829299069852,0.02371933272454209,0.028748677921073586,0.02282412639239665,0.0,0.25139206323863966,0.25139206323863966,0.025838313970740767,0.19653123438248932,0.026452237776375686,0.0,0.027112110508984714,0.030724335530225633,0.027397868599073238,0.029773783907164404,0.03379359452496097,0.024910038170899828,0.02401580154001956,0.0,0.02696199682995205,0.02371933272454209
BD0135EN,0.14094656497925087,0.1117853043105708,0.05732291320429526,0.2715373591322784,0.14677138208718404,0.12497303986007444,0.08358467721560267,0.07874107178694215,0.29197558390739475,0.07740605498938727,0.07567684987560291,0.1191935557545978,0.08358467721560267,0.30898661905808844,0.12497303986007444,0.06999854184079622,0.07881812035441282,0.5179514434418628,0.3496055142748621,0.0749058757552431,0.06074051965213356,0.29197558390739475,0.3219875846912691,0.1117853043105708,0.29197558390739475,0.15827686503426597,0.07567684987560291,0.10681168550291792,0.0708106243995041,0.12978430457395973,0.13394289583343552,0.12497303986007444,0.12978430457395973,0.10731024935460867,0.08862272067646215,0.06607141620187626,0.0674887933646931,0.12497303986007444,0.07287848891336118,0.07287848891336118,0.07881812035441282,0.07287848891336118,0.24553171002595592,0.024950458622228028,0.08093623680734327,0.02477976305084703,0.13394289583343552,0.030500622998642167,0.06522616657646158,0.07373308189114335,0.05750987459028846,0.06999854184079622,0.04431165426805846,0.1191935557545978,0.0,0.0708106243995041,0.060361422652600236,0.07333555424671459,0.07211646298828256,0.06415206146141972,0.06024422492340339,0.08306217287714679,0.05397733519511445,0.29197558390739475,0.06207113828460739,0.09143596487458269,0.3219875846912691,0.2540491203002096,0.07287848891336118,0.29197558390739475,0.02477976305084703,0.07766451852316672,0.2341137794884112,1.0000000000000002,0.026915875763275865,0.0397852649565793,0.027826648451309593,0.29197558390739475,0.05861838046354918,0.05732291320429526,0.029952451879126,0.07202582803036094,0.3496055142748621,0.06515428218479145,0.1117853043105708,0.1117853043105708,0.12978430457395973,0.1117853043105708,0.026915875763275865,0.06219934776758407,0.1117853043105708,0.02575167323092611,0.0643624394393833,0.1191935557545978,0.08593242365588323,0.02575167323092611,0.07185392691752951,0.06364213167372874,0.0262437685481068,0.1117853043105708,0.1117853043105708,0.29197558390739475,0.07046436897464532,0.1117853043105708,0.03695053286055565,0.07740605498938727,0.02575167323092611,0.0708106243995041,0.02477976305084703,0.0,0.0749058757552431,0.0749058757552431,0.06364213167372874,0.025811803157040927,0.06515428218479145,0.0,0.0667796091075993,0.07567684987560291,0.0674834574321007,0.07333555424671459,0.12978430457395973,0.06135570343580611,0.059153116785825785,0.040977274114865486,0.0664098653798219,0.02575167323092611
CC0250EN,0.4928623861858389,0.02854634009062124,0.022824496953421175,0.23769736434464891,0.037480649307809505,0.031914059902658345,0.03328125009385015,0.03135265206611152,0.026915875763275865,0.25477928716894577,0.030132558393783503,0.030438167164871393,0.03328125009385015,0.028484044247069393,0.031914059902658345,0.027871603442329276,0.03138333080686624,0.04227426674675973,0.032228511927089365,0.246550035811837,0.02418529918059816,0.026915875763275865,0.02968254300885728,0.02854634009062124,0.026915875763275865,0.04041877638220335,0.030132558393783503,0.027276239205357176,0.028194953649969552,0.03314270081959851,0.03420467011084868,0.031914059902658345,0.03314270081959851,0.027403556238262617,0.03528726830185313,0.8908368936937228,0.026872286707631695,0.031914059902658345,0.02901832365435869,0.02901832365435869,0.03138333080686624,0.02901832365435869,0.21493263587266967,0.3500891082169514,0.44128729690376856,0.02238451408100921,0.03420467011084868,0.22775895171302524,0.0259713674181555,0.02935860040805903,0.02289894012712731,0.027871603442329276,0.0,0.030438167164871393,0.0,0.028194953649969552,0.024034352590007732,0.02920031521280338,0.028714904699648592,0.025543686626033964,0.023987687494612664,0.6932014991094774,0.021492374581938867,0.026915875763275865,0.02471511700082696,0.300958238416167,0.02968254300885728,0.2223885748259754,0.02901832365435869,0.026915875763275865,0.02238451408100921,0.030923996484674733,0.2049376502702556,0.026915875763275865,1.0,0.0,0.025136882980176075,0.026915875763275865,0.023340318408739017,0.022824496953421175,0.027057203068216122,0.02867881621067765,0.032228511927089365,0.02594274491823429,0.02854634009062124,0.02854634009062124,0.03314270081959851,0.02854634009062124,0.5096150924743955,0.024766166690907632,0.02854634009062124,0.023262477968993712,0.025627453679183957,0.030438167164871393,0.2828435275088948,0.023262477968993712,0.2365046543561438,0.025340645813294194,0.19597151224688633,0.02854634009062124,0.02854634009062124,0.026915875763275865,0.028057083722430657,0.02854634009062124,0.0,0.25477928716894577,0.023262477968993712,0.028194953649969552,0.02238451408100921,0.0,0.246550035811837,0.246550035811837,0.025340645813294194,0.4887109960120189,0.02594274491823429,0.0,0.02658990793428214,0.030132558393783503,0.026870162077699423,0.02920031521280338,0.03314270081959851,0.024430249404013813,0.023553236540013817,0.0,0.02644268557386014,0.023262477968993712
TA0105,0.10640546978318496,0.08439061868427661,0.0337376597655234,0.0,0.11080282704309408,0.09434649945886604,0.049194139723167406,0.4566685535490699,0.0397852649565793,0.04555768367382383,0.04453995218509537,0.08998336566104541,0.049194139723167406,0.042103227751957045,0.09434649945886604,0.9838955436155393,0.046388761129397785,0.12497404269191402,0.04763805188627721,0.04408619188041543,0.035749107493916035,0.0397852649565793,0.04387476924691823,0.08439061868427661,0.0397852649565793,0.11948871675063608,0.04453995218509537,0.08063586066070438,0.04167591317734581,0.09797869072374427,0.10111815607123896,0.09434649945886604,0.09797869072374427,0.08101224387276688,0.05215930298276359,0.038886630763179074,0.03972083450136163,0.09434649945886604,0.04289296418731581,0.04289296418731581,0.046388761129397785,0.04289296418731581,0.0,0.0,0.04763538814533545,0.0,0.10111815607123896,0.0,0.038389155274144784,0.4276240987302309,0.033847696734639915,0.40596517328941784,0.04663611980781502,0.08998336566104541,0.0,0.04167591317734581,0.03552598824066378,0.043161972055990164,0.04244447038342999,0.0377569858518661,0.3493938097502221,0.04888661743214201,0.03176860470039629,0.0397852649565793,0.35998921902250053,0.05381505057631771,0.04387476924691823,0.0,0.04289296418731581,0.0397852649565793,0.0,0.04570980355533385,0.0,0.0397852649565793,0.0,1.0,0.0,0.0397852649565793,0.03450011287871949,0.0337376597655234,0.0,0.41772266948306314,0.04763805188627721,0.038346847390385026,0.08439061868427661,0.08439061868427661,0.09797869072374427,0.08439061868427661,0.0,0.036607707377701436,0.08439061868427661,0.0,0.037880804762070446,0.08998336566104541,0.050575916506486386,0.0,0.04228995359186923,0.5629066774555939,0.31026341189144824,0.08439061868427661,0.08439061868427661,0.0397852649565793,0.04147212298136923,0.08439061868427661,0.03888885454429195,0.04555768367382383,0.0,0.04167591317734581,0.0,0.0,0.04408619188041543,0.04408619188041543,0.03745686436955221,0.0,0.038346847390385026,0.0,0.0393034409001044,0.04453995218509537,0.039717694014106686,0.043161972055990164,0.09797869072374427,0.036111176691495765,0.03481483435913237,0.043126827390781504,0.03908582655723713,0.0
DS0321EN,0.03721110823548112,0.029512284023730545,0.023596826586167075,0.029727646600121685,0.4740195879435246,0.032993959898454585,0.7116338500378222,0.3965185098919369,0.027826648451309593,0.03186399912708937,0.2943714346877226,0.03146812627047086,0.7116338500378222,0.029447880228968635,0.032993959898454585,0.028814715805093833,0.03244527212394648,0.0437047328366699,0.03331905227202629,0.030834806915378554,0.025003675299560168,0.027826648451309593,0.5768384343997394,0.029512284023730545,0.027826648451309593,0.041786456852139255,0.2943714346877226,0.028199205781626237,0.02914900745637796,0.034264175260171933,0.03536207920331705,0.032993959898454585,0.034264175260171933,0.028330830936523013,0.34472890288566094,0.02719812485561743,0.3398551121044142,0.032993959898454585,0.0300002384495285,0.0300002384495285,0.03244527212394648,0.0300002384495285,0.02688057336971983,0.0233013692069568,0.31482964983831624,0.02314195568310287,0.03536207920331705,0.028484697948614073,0.02685018006848058,0.030352029403114763,0.02367378874941003,0.028814715805093833,0.2756070508308535,0.03146812627047086,0.0,0.02914900745637796,0.024847621015901506,0.2852641508296224,0.02968655247993796,0.32305224249432263,0.024799376878652326,0.03419232519231765,0.022219628190269458,0.027826648451309593,0.025551420962989832,0.03763937466323189,0.03068693349280873,0.5228165565462282,0.0300002384495285,0.027826648451309593,0.02314195568310287,0.3021031633792441,0.025630549413496864,0.027826648451309593,0.025136882980176075,0.0,1.0000000000000002,0.027826648451309593,0.024130102279182292,0.023596826586167075,0.2643276280009141,0.029649242837682006,0.03331905227202629,0.02682058904754892,0.029512284023730545,0.029512284023730545,0.034264175260171933,0.029512284023730545,0.025136882980176075,0.02560419805974555,0.029512284023730545,0.024049627894059615,0.25036009914415025,0.03146812627047086,0.43273219180493805,0.024049627894059615,0.029578480196310382,0.02619811626333151,0.024509198391109575,0.029512284023730545,0.029512284023730545,0.027826648451309593,0.2740956768619214,0.029512284023730545,0.0,0.03186399912708937,0.024049627894059615,0.02914900745637796,0.02314195568310287,0.0,0.030834806915378554,0.030834806915378554,0.02619811626333151,0.02410578355957272,0.02682058904754892,0.0,0.02748965060425381,0.2943714346877226,0.027779387917447086,0.2852641508296224,0.034264175260171933,0.02525691408751583,0.02435022508105588,0.33883329315125005,0.027337446570334743,0.024049627894059615
BD0133EN,0.14094656497925087,0.1117853043105708,0.05732291320429526,0.2715373591322784,0.14677138208718404,0.12497303986007444,0.08358467721560267,0.07874107178694215,0.29197558390739475,0.07740605498938727,0.07567684987560291,0.1191935557545978,0.08358467721560267,0.30898661905808844,0.12497303986007444,0.06999854184079622,0.07881812035441282,0.5179514434418628,0.3496055142748621,0.0749058757552431,0.06074051965213356,0.29197558390739475,0.3219875846912691,0.1117853043105708,0.29197558390739475,0.15827686503426597,0.07567684987560291,0.10681168550291792,0.0708106243995041,0.12978430457395973,0.13394289583343552,0.12497303986007444,0.12978430457395973,0.10731024935460867,0.08862272067646215,0.06607141620187626,0.0674887933646931,0.12497303986007444,0.07287848891336118,0.07287848891336118,0.07881812035441282,0.07287848891336118,0.24553171002595592,0.024950458622228028,0.08093623680734327,0.02477976305084703,0.13394289583343552,0.030500622998642167,0.06522616657646158,0.07373308189114335,0.05750987459028846,0.06999854184079622,0.04431165426805846,0.1191935557545978,0.0,0.0708106243995041,0.060361422652600236,0.07333555424671459,0.07211646298828256,0.06415206146141972,0.06024422492340339,0.08306217287714679,0.05397733519511445,0.29197558390739475,0.06207113828460739,0.09143596487458269,0.3219875846912691,0.2540491203002096,0.07287848891336118,0.29197558390739475,0.02477976305084703,0.07766451852316672,0.2341137794884112,0.29197558390739475,0.026915875763275865,0.0397852649565793,0.027826648451309593,1.0000000000000002,0.05861838046354918,0.05732291320429526,0.029952451879126,0.07202582803036094,0.3496055142748621,0.06515428218479145,0.1117853043105708,0.1117853043105708,0.12978430457395973,0.1117853043105708,0.026915875763275865,0.06219934776758407,0.1117853043105708,0.02575167323092611,0.0643624394393833,0.1191935557545978,0.08593242365588323,0.02575167323092611,0.07185392691752951,0.06364213167372874,0.0262437685481068,0.1117853043105708,0.1117853043105708,0.29197558390739475,0.07046436897464532,0.1117853043105708,0.03695053286055565,0.07740605498938727,0.02575167323092611,0.0708106243995041,0.02477976305084703,0.0,0.0749058757552431,0.0749058757552431,0.06364213167372874,0.025811803157040927,0.06515428218479145,0.0,0.0667796091075993,0.07567684987560291,0.0674834574321007,0.07333555424671459,0.12978430457395973,0.06135570343580611,0.059153116785825785,0.040977274114865486,0.0664098653798219,0.02575167323092611
LB0107ENv1,0.12222294879671988,0.09693552678625388,0.04970802577898082,0.027602974391713855,0.12727398585631744,0.10837137786250359,0.07248112591475275,0.06828095446406264,0.05861838046354918,0.06712328389781413,0.06562378975893814,0.10335965168103108,0.07248112591475275,0.06203359524691421,0.10837137786250359,0.060699799221869355,0.06834776774977994,0.14355179345551577,0.07018843416173613,0.06495523334218399,0.3473653446855858,0.05861838046354918,0.06464372976460395,0.09693552678625388,0.05861838046354918,0.1372510580420053,0.06562378975893814,0.09262261318703527,0.06140400315196353,0.11254350480195213,0.11614966069974375,0.10837137786250359,0.11254350480195213,0.7849769370627726,0.07684990587078025,0.05729436060082414,0.058523450621018,0.10837137786250359,0.06319716851667401,0.06319716851667401,0.06834776774977994,0.06319716851667401,0.02495938505794551,0.02163599110831954,0.0701845094881126,0.021487971069067094,0.11614966069974375,0.02644886084013391,0.05656139558175671,0.06393823569898444,0.628053511026804,0.060699799221869355,0.03842520781900682,0.10335965168103108,0.0,0.06140400315196353,0.052342893714735064,0.06359351640101893,0.4376828797169658,0.05562997668199578,0.34452711428356875,0.07202803207018435,0.04680688086798753,0.05861838046354918,0.6778661336128362,0.07928943323088423,0.06464372976460395,0.02582521751074407,0.06319716851667401,0.05861838046354918,0.021487971069067094,0.06734741263241364,0.02379870188255718,0.05861838046354918,0.023340318408739017,0.03450011287871949,0.024130102279182292,0.05861838046354918,1.0000000000000002,0.04970802577898082,0.02597350983968684,0.062457776765911965,0.07018843416173613,0.0564990604526695,0.09693552678625388,0.09693552678625388,0.11254350480195213,0.09693552678625388,0.023340318408739017,0.053936665278121104,0.09693552678625388,0.02233077080804834,0.7028889622197307,0.10335965168103108,0.07451699314571603,0.02233077080804834,0.062308711331683135,0.05518778696038,0.02275749522494871,0.09693552678625388,0.09693552678625388,0.05861838046354918,0.061103744972068684,0.09693552678625388,0.03204195211491711,0.06712328389781413,0.02233077080804834,0.06140400315196353,0.021487971069067094,0.0,0.06495523334218399,0.06495523334218399,0.05518778696038,0.022382912957676204,0.4564617327412767,0.0,0.46784854445307994,0.06562378975893814,0.0585188235241028,0.06359351640101893,0.11254350480195213,0.053205092302357426,0.051295101552455036,0.485352266899699,0.0575878495308483,0.02233077080804834
